Week,42ndStreet,AChorusLine,OhCalcutta,Aladdin,BeautyAndTheBeast,Cats,Chicago,FiddlerOnTheRoof,Grease,Hairspray,Hamilton,LesMiserables,MammaMia,MissSaigon,MyFairLady,Rent,TheBookOfMormon,TheLionKing,ThePhantomOfTheOpera,Wicked
01/29/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/05/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/12/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/19/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/26/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/05/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/12/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/19/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/26/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/02/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/09/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/16/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/23/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/30/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/07/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/14/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/21/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/28/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/04/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/11/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/18/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/25/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/02/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/09/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/16/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/23/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/30/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/06/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/13/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/20/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/27/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/03/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/10/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/17/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/24/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/01/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/08/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/15/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/22/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/29/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/05/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/12/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/19/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/26/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/03/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/10/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/17/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/24/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/31/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/07/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/14/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,Broadway,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/21/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/28/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/04/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/11/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/18/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/25/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/04/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/11/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/18/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/25/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/01/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/08/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/15/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/22/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/29/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/06/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/13/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/20/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/27/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/03/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/10/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/17/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/24/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/01/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/08/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/15/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/22/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/29/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/05/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/12/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/19/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/26/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/02/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/09/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/16/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/23/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/30/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/07/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/14/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/21/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/28/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/04/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/11/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/18/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/25/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/02/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/09/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/16/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/23/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/30/2018,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/06/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/13/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/20/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/27/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/03/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/10/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/17/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/24/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/03/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/10/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/17/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/24/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/31/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/07/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/14/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/21/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/28/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/05/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/12/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/19/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/26/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/02/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/09/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/16/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/23/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/30/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/07/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,Vivian Beaumont,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/14/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/21/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/28/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/04/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/11/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/18/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/25/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/01/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/08/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/15/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/22/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/29/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/06/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/13/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/20/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/27/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/03/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/10/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/17/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/24/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/01/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/08/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/15/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/22/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/29/2019,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/05/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/12/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/19/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/26/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/02/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/09/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/16/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/23/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/01/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/08/2020,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/15/2020,,,,,,,,,,,,,,,,,,,,
03/22/2020,,,,,,,,,,,,,,,,,,,,
03/29/2020,,,,,,,,,,,,,,,,,,,,
04/05/2020,,,,,,,,,,,,,,,,,,,,
04/12/2020,,,,,,,,,,,,,,,,,,,,
04/19/2020,,,,,,,,,,,,,,,,,,,,
04/26/2020,,,,,,,,,,,,,,,,,,,,
05/03/2020,,,,,,,,,,,,,,,,,,,,
05/10/2020,,,,,,,,,,,,,,,,,,,,
05/17/2020,,,,,,,,,,,,,,,,,,,,
05/24/2020,,,,,,,,,,,,,,,,,,,,
05/31/2020,,,,,,,,,,,,,,,,,,,,
06/07/2020,,,,,,,,,,,,,,,,,,,,
06/14/2020,,,,,,,,,,,,,,,,,,,,
06/21/2020,,,,,,,,,,,,,,,,,,,,
06/28/2020,,,,,,,,,,,,,,,,,,,,
07/05/2020,,,,,,,,,,,,,,,,,,,,
07/12/2020,,,,,,,,,,,,,,,,,,,,
07/19/2020,,,,,,,,,,,,,,,,,,,,
07/26/2020,,,,,,,,,,,,,,,,,,,,
08/02/2020,,,,,,,,,,,,,,,,,,,,
08/09/2020,,,,,,,,,,,,,,,,,,,,
08/16/2020,,,,,,,,,,,,,,,,,,,,
08/23/2020,,,,,,,,,,,,,,,,,,,,
08/30/2020,,,,,,,,,,,,,,,,,,,,
09/06/2020,,,,,,,,,,,,,,,,,,,,
09/13/2020,,,,,,,,,,,,,,,,,,,,
09/20/2020,,,,,,,,,,,,,,,,,,,,
09/27/2020,,,,,,,,,,,,,,,,,,,,
10/04/2020,,,,,,,,,,,,,,,,,,,,
10/11/2020,,,,,,,,,,,,,,,,,,,,
10/18/2020,,,,,,,,,,,,,,,,,,,,
10/25/2020,,,,,,,,,,,,,,,,,,,,
11/01/2020,,,,,,,,,,,,,,,,,,,,
11/08/2020,,,,,,,,,,,,,,,,,,,,
11/15/2020,,,,,,,,,,,,,,,,,,,,
11/22/2020,,,,,,,,,,,,,,,,,,,,
11/29/2020,,,,,,,,,,,,,,,,,,,,
12/06/2020,,,,,,,,,,,,,,,,,,,,
12/13/2020,,,,,,,,,,,,,,,,,,,,
12/20/2020,,,,,,,,,,,,,,,,,,,,
12/27/2020,,,,,,,,,,,,,,,,,,,,
01/03/2021,,,,,,,,,,,,,,,,,,,,
01/10/2021,,,,,,,,,,,,,,,,,,,,
01/17/2021,,,,,,,,,,,,,,,,,,,,
01/24/2021,,,,,,,,,,,,,,,,,,,,
01/31/2021,,,,,,,,,,,,,,,,,,,,
02/07/2021,,,,,,,,,,,,,,,,,,,,
02/14/2021,,,,,,,,,,,,,,,,,,,,
02/21/2021,,,,,,,,,,,,,,,,,,,,
02/28/2021,,,,,,,,,,,,,,,,,,,,
03/07/2021,,,,,,,,,,,,,,,,,,,,
03/14/2021,,,,,,,,,,,,,,,,,,,,
03/21/2021,,,,,,,,,,,,,,,,,,,,
03/28/2021,,,,,,,,,,,,,,,,,,,,
04/04/2021,,,,,,,,,,,,,,,,,,,,
04/11/2021,,,,,,,,,,,,,,,,,,,,
04/18/2021,,,,,,,,,,,,,,,,,,,,
04/25/2021,,,,,,,,,,,,,,,,,,,,
05/02/2021,,,,,,,,,,,,,,,,,,,,
